id,object_name,address,chain,object_type,number
20406,YO BOBA,3525 W 3RD ST # 2,FALSE,Restaurant,2
20407,NEXT MEX,1253 VINE ST UNIT 8,FALSE,Restaurant,15
20408,SHOWA,3470 W 6TH ST STE 2A,FALSE,Restaurant,9
20409,TROPICALIA,1964 HILLHURST AVE,FALSE,Restaurant,40
20410,ARA'S PASTRY,4945 HOLLYWOOD BLVD,FALSE,Restaurant,12
20411,HI PIZZA,119 S WESTERN AVE,FALSE,Pizza,12
20412,FARFALLA,1978 HILLHURST AVE,FALSE,Restaurant,92
20413,CAFFE MODERNA,7607 S MAIN ST,FALSE,Restaurant,27
20414,TUB TIM SIAM,1806 1/2 N HILLHURST AVE,FALSE,Restaurant,19
20415,CHINATOWN EXPRESS #42,252 S WESTERN AVE,TRUE,Fast Food,2
20416,MUSTARD SEED CAFE,1948 N HILLHURST AVE,FALSE,Restaurant,46
20417,ROCCO'S ITALIAN MARKET&DELI,1761 N VERMONT AVE,TRUE,Restaurant,17
20418,JENI'S SPLENDID ICE CREAM,1954 HILLHURST AVE,TRUE,Restaurant,12
20419,TUMBY'S PIZZA,8509 S FIGUEROA ST,TRUE,Pizza,18
20420,COOKIESQUARICE.COM,755 N VIRGIL AVE,FALSE,Restaurant,14
20421,MELROSE CAFE & BAKERY,1308 EDGEMONT ST,TRUE,Bakery,18
20422,SPITZ,1725 N HILLHURST AVE,TRUE,Restaurant,49
20423,SUBWAY,800 N ALAMEDA ST,TRUE,Fast Food,4
20424,FRESH-N-TASTY DONUT & CHINESE FOOD,649 E MANCHESTER AVE,TRUE,Fast Food,26
20425,DOS TEMPERADOS,614 E MANCHESTER AVE,FALSE,Restaurant,2
20426,PANORAMA CAFE,111 N HILL ST 9 FL CAFE,FALSE,Restaurant,200
20427,"LUNCH STOP, INC.",313 N FIGUEROA ST 10TH FLOOR,FALSE,Restaurant,34
20428,MEN OH,456 E 2ND ST,FALSE,Restaurant,24
20429,BURGER KING #6941,9601 AIRPORT BLVD,TRUE,Fast Food,70
20430,CUTIES CAFE,710 N HELIOTROPE DR,FALSE,Restaurant,1
20431,YURI'S AUTHENTIC TACOS AND MEXICAN RESTAURANT,5165 E WHITTIER BLVD,TRUE,Fast Food,29
20432,MESS HALL,4500 LOS FELIZ BLVD # A,FALSE,Restaurant,216
20433,PARIS BAGUETTE,125 N WESTERN AVE # #101,TRUE,Restaurant,16
20434,THE LEXINGTON THEATER,129 E 3RD ST,,Restaurant,35
20435,SUNLIFE ORGANICS,929 W JEFFERSON BLVD STE 1640,TRUE,Restaurant,9
20436,COFFEEWALK YOGURTTA TALK,3650 W MLK BLVD # #FC-1,FALSE,Cafe,15
20437,CLIMAX PIZZA & PASTA HOUSE,1075 N WESTERN AVE UNIT 105,FALSE,Pizza,23
20438,BARISTA SOCIETY,800 N ALAMEDA ST #6,TRUE,Bar,21
20439,ANNIES BAKERY CAFE,2117 W 6TH ST,TRUE,Bakery,21
20440,LOUISIANA,1401 W MANCHESTER AVE,FALSE,Restaurant,13
20441,SUBWAY,207 N WESTERN AVE,TRUE,Fast Food,18
20442,REDBIRD,114 E 2ND ST,FALSE,Restaurant,142
20443,JEAN'S ICE CREAM,8442 S NORMANDIE AVE,FALSE,Restaurant,12
20444,MARLIN RESTAURANT,1855 W MANCHESTER AVE # 101,TRUE,Restaurant,12
20445,GROW,300 S SANTA FE AVE,FALSE,Restaurant,11
20446,BOOTLEG THEATER,2220 BEVERLY BLVD,FALSE,Restaurant,23
20447,WELLTOPIA,1716 N HIGHLAND AVE,FALSE,Restaurant,10
20448,XLIXE PIZZERIA,432 E 2ND ST,FALSE,Restaurant,46
20449,ROAST,548 PALISADES DR,TRUE,Restaurant,48
20450,PANADERIA SALVADORENA,4322 BEVERLY BLVD,TRUE,Restaurant,13
20451,LEELIN BAKERY AND CAFE (LOS ANGELES),207 S VERMONT AVE,TRUE,Bakery,21
20452,QUEEN BEE ORGANIC COFFEE,4658 MELROSE AVE STE 109,FALSE,Cafe,8
20453,BEN & JERRY'S KIOSK,800 N ALAMEDA ST #K4,FALSE,Restaurant,24
20454,RESIDENT,428 S HEWITT ST,FALSE,Restaurant,96
20455,PALERMO RESTAURANT,1858 N VERMONT AVE,TRUE,Restaurant,117
20456,TACOS EL RAYO #2,8025 AVALON BLVD,FALSE,Fast Food,10
20457,KINLY DONUTS,2000 W MANCHESTER AVE,FALSE,Fast Food,3
20458,MARU COFFEE,1936 HILLHURST AVE,TRUE,Cafe,2
20459,ZAN RESPUB,3377 WILSHIRE BLVD # 200,FALSE,Restaurant,76
20460,CHADO TEA ROOM,100 N CENTRAL AVE,TRUE,Restaurant,17
20461,PANADERIA SALVADORENA BAKERY,4322 BEVERLY BLVD,TRUE,Bakery,18
20462,LOUISIANA FRIED CHICKEN & CHINESE FOOD,9101 S CENTRAL AVE,TRUE,Restaurant,4
20463,DOUBLE AA SNACK SHOP,1432 W FLORENCE AVE,FALSE,Restaurant,19
20464,FISH WORLD,10004 S AVALON BLVD,FALSE,Restaurant,5
20465,KOMASA RESTAURANT,351 E 2ND ST,TRUE,Restaurant,20
20466,TENRAKU,4177 W 3RD ST,FALSE,Restaurant,148
20467,WINCHELL'S DONUT HOUSE #9887,8567 S BROADWAY # #2,TRUE,Fast Food,27
20468,VOSS,3617 W 3RD ST,FALSE,Restaurant,45
20469,ROSCOE'S HOUSE OF CHICKEN & WAFFLES,106 W MANCHESTER AVE,FALSE,Restaurant,38
20470,US CHAMBADA,201 N WESTERN AVE,FALSE,Restaurant,45
20471,GALERO GRILLE,555 W TEMPLE ST,FALSE,Restaurant,80
20472,JAPANESE AMERICAN NAT. MUSEU,100 N CENTRAL AVE # #110,FALSE,Restaurant,204
20473,GUERRILLA TACOS,2000 E 7TH ST,FALSE,Fast Food,35
20474,SUBWAY # 43706,454 W FLORENCE AVE STE #101,TRUE,Fast Food,23
20475,KUSHI-SHABU,123 ASTRONAUT ELLISON ONIZUKA ST #305,FALSE,Restaurant,130
20476,DUFF'S CAKE MIX/CHARM CITY CAKES WEST,8300 MELROSE AVE,FALSE,Restaurant,7
20477,ROASTED SESAME KITCHEN,4632 SANTA MONICA BLVD # 1617,TRUE,Restaurant,22
20478,GREEN BOWL 2 GO,800 ALAMEDA ST # 4,FALSE,Restaurant,5
20479,SAM'S DONUT FACTORY,4834 HOLLYWOOD BLVD,FALSE,Fast Food,26
20480,THAI ANGEL,149 N WESTERN AVE,FALSE,Restaurant,49
20481,CARL'S JR #337,5501 E TELEGRAPH RD,TRUE,Restaurant,89
20482,LOTUS LOUNGE,1135 N VERMONT AVE,FALSE,Restaurant,20
20483,CHURCH OF SCIENTOLOGY-CAFE,8039 S VERMONT AVE,FALSE,Restaurant,31
20484,"THE FOODSHOP, INC",147 N WESTERN AVE,TRUE,Restaurant,8
20485,VIBIANA,210 S MAIN ST,FALSE,Restaurant,229
20486,PIZZA PAUL,4330 W MELROSE AVE,FALSE,Pizza,33
20487,FUEGO NIGHT CLUB,7208 S BROADWAY,FALSE,Restaurant,33
20488,NIRVANA,314 E 1ST ST,FALSE,Restaurant,122
20489,STARBUCKS #29377,534 S OCCIDENTAL BLVD,TRUE,Cafe,25
20490,FAULTLINE,4216 MELROSE AVE,FALSE,Restaurant,38
20491,A &T BURGERS,9401 S AVALON BLVD,FALSE,Fast Food,1
20492,TACOS LOS MISMOS HERMANOS,8114 1/2 S SAN PEDRO ST,FALSE,Fast Food,5
20493,MIA JEE TANDOORI LLC,205 S VERMONT AVE,FALSE,Restaurant,49
20494,VAN LEEUWEN ICE CREAM,330 S SANTA FE AVE,FALSE,Restaurant,3
20495,REJUVENATE CAFE,4733 W SUNSET BLVD STE 233,FALSE,Restaurant,228
20496,JOSE CHIQUITO 2,4632 SANTA MONICA BLVD STE 25,TRUE,Restaurant,17
20497,JACK IN THE BOX # 5312,7201 S WESTERN AVE,TRUE,Restaurant,38
20498,JAVAN RESTAURANT,11502 SANTA MONICA BLVD,TRUE,Restaurant,102
20499,DWP CAFETERIA,111 N HOPE ST,FALSE,Restaurant,151
20500,TOM'S JR EXRESS,724 W FLORENCE AVE,FALSE,Restaurant,1
20501,NEW L.A. BURGER MEXICAN FOOD,7915 S CENTRAL AVE,TRUE,Fast Food,15
20502,LAS CHAMPAS #4,8120 AVALON BLVD,TRUE,Restaurant,18
20503,LA REINA MINI MARKET,7701 S SAN PEDRO ST,FALSE,Restaurant,9
20504,TAPAS AND WINE BAR C,428 E 2ND ST,FALSE,Bar,33
20505,TACOS EL GORDO RESTAURANT I,2424 S SAN PEDRO ST,TRUE,Fast Food,28
20506,CRISP,826 E 3RD ST,FALSE,Restaurant,21
20507,CHAMBADA,201 N WESTERN AVE,FALSE,Restaurant,42
20508,PURGATORY PIZZA,1326 E 1ST ST,FALSE,Pizza,14
20509,KAGAYA RESTAURANT,418 E 2ND ST,TRUE,Restaurant,34
20510,HASHI,442 E 2ND ST,FALSE,Restaurant,33
20511,GYUTARO,424 E 2ND ST,FALSE,Restaurant,40
20512,TRAXX RESTAURANT,800 N ALAMEDA ST,TRUE,Restaurant,113
20513,KUKUI HUT CAFE,1308 N EDGEMONT ST,FALSE,Restaurant,26
20514,L.A. PIZZA,8451 S VERMONT AVE,FALSE,Pizza,8
20515,COURTYARD CAFE / MANNA CAFE,700 N ALAMEDA ST,TRUE,Restaurant,202
20516,URTH CAFFE,451 S NEWITT ST,FALSE,Restaurant,84
20517,RENDEZVOUS LOUNGE BAR,120 S LOS ANGELES ST,FALSE,Bar,31
20518,PANADERIA CECILIA,7825 S BROADWAY,FALSE,Restaurant,21
20519,STARBUCKS COFFEE #15062,800 N ALAMEDA ST,TRUE,Cafe,19
20520,SUBWAY SANDWICHES #24202,4700 W SUNSET BLVD,TRUE,Fast Food,37
20521,CRIMINAL COURT BLDG- KITCHEN,210 W TEMPLE ST # 6FL,TRUE,Restaurant,18
20522,RAFFALLO'S PIZZA - FOUNTAIN,4874 SANTA MONICA BLVD,TRUE,Pizza,29
20523,MAKO SUSHI RESTAURANT,123 ASTRONAUT ELLISON ONIZUKA ST STE 307,TRUE,Restaurant,36
20524,GROUND WORK COFFEE,811 TRACTION AVE,FALSE,Cafe,124
20525,SUBWAY,11762 SAN VICENTE BLVD,TRUE,Fast Food,23
20526,OSSO DTLA,901 E 1ST ST,FALSE,Restaurant,167
20527,NEW TG EXPRESS,2021 W 3RD ST,FALSE,Fast Food,11
20528,GREEN LEAF @ USC,929 W JEFFERSON BLVD # 1500,FALSE,Restaurant,43
20529,LOIT,"301 W OLYMPIC BLVD STE C,D&E",FALSE,Restaurant,37
20530,SUBWAY #24017,1821 E CESAR E CHAVEZ ST,TRUE,Fast Food,18
20531,M CAFE,1800 N HIGHLAND AVE,TRUE,Restaurant,11
20532,THE HEARTH & HOUND,6530 W SUNSET BLVD,FALSE,Restaurant,70
20533,KING KONG ROLL N TERIYAKI,3450 W 6TH ST # 107,FALSE,Restaurant,11
20534,LA MONARCA BAKERY,2127 E CESAR E. CHAVEZ AVE,TRUE,Bakery,20
20535,CHEN CHEN EXPRESS,5022 MELROSE AVE,FALSE,Fast Food,25
20536,DOMINO'S PIZZA #7795,2527 S SAN PEDRO ST,TRUE,Pizza,22
20537,TIPSY TAILS,6325 HOLLYWOOD BLVD,FALSE,Restaurant,35
20538,LOVE SHRIMP THAI THAI,4814 MELROSE AVE,FALSE,Restaurant,45
20539,CAL MARE,8500 BEVERLY BLVD # 115,FALSE,Restaurant,110
20540,MUSCLE MAKER GRILL,8000 SUNSET BLVD STE B130,FALSE,Restaurant,27
20541,BLACK ELEPHANT COFFEE,3195 N GLENDALE BLVD,FALSE,Cafe,5
20542,BENGEES ICE CREAM,2134 W SUNSET BLVD # D,FALSE,Restaurant,5
20543,TACO MEL,4326 CRENSHAW BLVD,FALSE,Fast Food,8
20544,GEISHA,3680 WILSHIRE BLVD STE 201,FALSE,Restaurant,37
20545,SINGAPORE'S BANANA LEAF,6333 W 3RD ST # 130,TRUE,Restaurant,9
20546,SSA RIT GOL,356 S WESTERN AVE # 203-4,FALSE,Restaurant,35
20547,STARBUCKS #49792,1120 W 6TH ST # 102,TRUE,Cafe,32
20548,WAHLBURGERS,835 W JEFFERSON BLVD # 7A-B,FALSE,Fast Food,4
20549,JAFFA RESTAURANT,8048 W 3RD ST,TRUE,Restaurant,48
20550,POLLO CAMPERO,1605 OLYMPIC BLVD,TRUE,Restaurant,100
20551,CHIPOTLE MEXICAN GRILL #3119,1122 W 6TH ST # 101,TRUE,Restaurant,19
20552,MUL DAE PO,808 S WESTERN AVE # 207,FALSE,Restaurant,64
20553,THE CHOCOLATE GIRL,524 1/2 N LA BREA AVE,FALSE,Restaurant,6
20554,NOMAD HOTEL,649 S OLIVE ST,FALSE,Restaurant,11
20555,DOLLAR HITS TEMPLE,2432 W TEMPLE ST,FALSE,Restaurant,2
20556,EL ZARAPE MELROSE,4809 MELROSE AVE,FALSE,Restaurant,33
20557,A WON JAPANESE RESTAURANT,913 S VERMONT AVE,TRUE,Restaurant,97
20558,PITA CAFE,5650 W MANCHESTER AVE,TRUE,Restaurant,6
20559,HEY HEY,1555 W SUNSET BLVD STE B,FALSE,Restaurant,17
20560,SUBWAY #39254,4770 E CESAR CHAVEZ AVE,TRUE,Fast Food,21
20561,TINDER'S PIZZA,235 N MACLAY AVE,FALSE,Pizza,15
20562,MASON'S DUMPLING SHOP,5801 N FIGUEROA ST,FALSE,Restaurant,4
20563,ONE EYE JACK,3977 BEVERLY BLVD,FALSE,Restaurant,20
20564,SAM SIK E,2424 S SAN PEDRO ST,FALSE,Restaurant,13
20565,EARL OF SANDWICH,350 S GRAND AVE STE D5,FALSE,Restaurant,22
20566,BIONICOS DAISY'S,2010 W PICO BLVD UNIT 5,FALSE,Restaurant,28
20567,UNI LUV,928 S WESTERN AVE STE 132,FALSE,Restaurant,9
20568,BLACKBIRD PIZZA SHOP,7459 MELROSE AVE,FALSE,Pizza,6
20569,ALO YOGA COFFEE,189 THE GROVE DR,FALSE,Cafe,25
20570,TACTILE COFFEE,3109 BEVERLY BLVD,FALSE,Cafe,14
20571,SOPITA CAFE,3525 W 3RD ST # 2,TRUE,Restaurant,24
20572,"KEBAB DADDY HOLLYWOOD, LLC",6110 W SUNSET BLVD,FALSE,Restaurant,15
20573,WI KOREAN BBQ,1101 S VERMONT AVE UNIT 103,FALSE,Restaurant,99
20574,IFOOD CHINESE,3120 S SEPULVEDA BLVD,TRUE,Restaurant,11
20575,"PHO LEGEND, INC",209 S VERMONT AVE,FALSE,Restaurant,37
20576,ROXY & JO'S SEAFOOD GRILL AND OYSTER BAR,6333 W 3RD ST # 436,TRUE,Restaurant,16
20577,TASTE NOODLE HOUSE,2117 SAWTELLE BLVD,FALSE,Restaurant,43
20578,THE FOOD SHOP,1015 S CROCKER ST # S02,TRUE,Restaurant,14
20579,PHO VT,1906 HILLHURST AVE,FALSE,Restaurant,17
20580,SUBWAY #25803,5536 E WHITTIER BLVD,TRUE,Fast Food,20
20581,POINT FIVE,7965 1/2 MELROSE AVE,FALSE,Restaurant,8
20582,MI PUEBLO VIEJO RESTAURANT,4000 W WASHINGTON BLVD,TRUE,Restaurant,12
20583,CARLS JR #422,2320 E 4TH ST,FALSE,Restaurant,34
20584,INTI PERUVIAN RESTAURANT,5870 MELROSE AVE # 105,TRUE,Restaurant,41
20585,FOUNDERS ROOM LOUNGE,111 S GRAND AVE,FALSE,Restaurant,160
20586,PANDA GARDEN,1211 S SOTO ST,TRUE,Restaurant,44
20587,EL CENTRO,1611 N EL CENTRO AVE,FALSE,Restaurant,133
20588,SOOL O BANG,4161 BEVERLY BLVD,FALSE,Restaurant,32
20589,GUADALA HARRY'S BURITO JOINT,541 S SPRING ST # 106,FALSE,Restaurant,38
20590,STARBUCKS CAFE 84,1025 W 34TH ST,TRUE,Cafe,20
20591,NIZAM INDIAN CUISINE,10871 PICO BLVD,TRUE,Restaurant,47
20592,TACO SHOP,1335 WILLOW ST,FALSE,Fast Food,21
20593,TOMBO LOCO PERUVIAN RESTAURANT,4103 BEVERLY BLVD,TRUE,Restaurant,9
20594,LA PERGOLETTO DELI,1800 1/2 HILLHURST AVE,TRUE,Restaurant,7
20595,WKNDR,1820 N VERMONT AVE,FALSE,Restaurant,2
20596,69TH FLOOR BAR,633 W 5TH ST,FALSE,Bar,28
20597,THE SHAWARMA SHAK,934 S LOS ANGELES ST # 8,FALSE,Restaurant,19
20598,POLLITOS DELI,7609 S MAIN ST,TRUE,Restaurant,26
20599,PERFECT DONUT LOUISIANA FRIED CHICKEN,300 W FLORENCE AVE,TRUE,Fast Food,23
20600,TOM N TOMS VERMONT GALLERIA,440 S VERMONT AVE # 116,TRUE,Restaurant,9
20601,CAFECITO PURA VIDA,306 W 2ND ST,FALSE,Restaurant,13
20602,MI PUEBLO RESTAURANT,1341 E FLORENCE AVE,TRUE,Restaurant,17
20603,CIABATTA,6565 W SUNSET BLVD STE 120,FALSE,Restaurant,35
20604,SWEETFIN POKE,735 W 7TH ST # G,TRUE,Restaurant,4
20605,"T-FISH, INC",1101 S VERMONT AVE #101 -102,FALSE,Restaurant,133
20606,STARBUCKS #27874,2138 HILLHURST AVE,TRUE,Cafe,105
20607,THE HABIT BURGER GRILL #230,2134 W SUNSET BLVD,FALSE,Fast Food,44
20608,FEEL KARAOKE,600 S HARVARD BLVD 2ND FLOOR,TRUE,Restaurant,97
20609,TAN-CHA,3407 W 6TH ST UNIT 101B,FALSE,Restaurant,15
20610,EBAES ON WILSHIRE,1111 WILSHIRE BLVD UNIT 104,FALSE,Restaurant,38
20611,LITTLE EASY,501 S SPRING ST,FALSE,Restaurant,61
20612,ROUNDING,3609 W PICO BLVD,FALSE,Restaurant,49
20613,BOTANAS EL ATORON,4433 S ALAMEDA ST # B5,TRUE,Restaurant,4
20614,P & C,5100 YORK BLVD,FALSE,Restaurant,36
20615,MATCHA CHA,11301 W OLYMPIC BLVD STE 122,FALSE,Restaurant,18
20616,VEGAN HOUSE THAI BISTRO,1435 N HIGHLAND AVE,TRUE,Restaurant,2
20617,THE BAKED BEAR,929 W JEFFERSON BLVD,FALSE,Restaurant,19
20618,SUSHI AI,1972 HILLHURST AVE,FALSE,Restaurant,45
20619,MELODY,751 N VIRGIL AVE,FALSE,Restaurant,44
20620,FAT TOMATO / WHIPPED LA,1429 N HIGHLAND AVE,FALSE,Restaurant,16
20621,MAMA'S PIZZA,2136 COLORADO BLVD UNIT B,FALSE,Pizza,18
20622,TRIPLE BEAM  PIZZA,5918 N FIGUEROA ST,FALSE,Pizza,43
20623,PITA HUT,5065 HOLLYWOOD BLVD STE 102,FALSE,Restaurant,13
20624,BRIAN'S SHAVE ICE,11301 W OLYMPIC BLVD # 103,FALSE,Restaurant,10
20625,WENDY'S #34860,1305 N VERMONT BLVD,FALSE,Restaurant,68
20626,LA JOLLA MEXICAN FOOD,4000 W PICO BLVD # 102,TRUE,Restaurant,15
20627,MUMU BAKERY,3109 W OLYMPIC BLVD STE D,TRUE,Bakery,29
20628,"LOS ANGELES POST OFFICE CAFE, LLC",7001 S CENTRAL AVE,FALSE,Restaurant,201
20629,CORDRAY'S BAKERY,6705 SANTA MONICA BLVD,TRUE,Bakery,8
20630,STONE GRILL KOREAN BBQ,703 S VERMONT AVE,FALSE,Restaurant,88
20631,CACTUS MEXICAN CUISINE,1320 VINE ST,FALSE,Restaurant,46
20632,POLLOS AL CARBON RESTAURANT,326 E PICO BLVD,TRUE,Restaurant,12
20633,COTE EST,5022 YORK BLVD,FALSE,Restaurant,48
20634,SUNNY CAFETERIA,1240 S MAIN ST STE 404,FALSE,Restaurant,8
20635,MELROSE BISTRO CAFE,5003 MELROSE AVE,FALSE,Restaurant,1
20636,COFFEE WALK  YOGUR TALK,700 W 7TH ST,FALSE,Cafe,27
20637,HONG KONG EXPRESS,1905 S WESTERN AVE STE 1,TRUE,Fast Food,21
20638,WATTS SENIOR CITIZENS CENTER,1657 E CENTURY BLVD,FALSE,Restaurant,5
20639,LI ORIENT,633 W 5TH ST # 400,FALSE,Restaurant,131
20640,LA MICHOACANA PEDIR DE BOCA,4972 WHITTIER BLVD,FALSE,Restaurant,6
20641,SMAFFEE,3600 W OLYMPIC BLVD # 104,FALSE,Restaurant,7
20642,SHABU HYANG,3807 WILSHIRE BLVD # 120,FALSE,Restaurant,129
20643,BIG 8,5445 HOLLYWOOD BLVD STE A,FALSE,Restaurant,20
20644,COCINA GONZALEZ,538 1/2 MISSION RD,FALSE,Restaurant,20
20645,BELLA FROZEN YOGURT,312 W 5TH ST # R-105,FALSE,Restaurant,8
20646,THE ROOF ON WILSHIRE,6317 WILSHIRE BLVD,FALSE,Restaurant,71
20647,SHILOH'S STEAK HOUSE,8939 W PICO BLVD,FALSE,Restaurant,102
20648,CONI SEAFOOD,4532 S CENTINEA AVE,TRUE,Restaurant,31
20649,JUICE BUTCHER,7473 MELROSE AVE,FALSE,Restaurant,22
20650,SWEETGREEN LA BREA,180 S LA BREA AVE,TRUE,Restaurant,21
20651,STARBUCKS,1001 S OLIVE ST,TRUE,Cafe,20
20652,ROO SILVERLAKE,1523 GRIFFITH PARK BLVD,FALSE,Restaurant,26
20653,DULCE,3096 S MCCLINTOCK AVE # 4-B,FALSE,Restaurant,16
20654,CHINA TOWN EXPRESS,321 S MCDONELL AVE,TRUE,Fast Food,27
20655,LE BALCON BAKERY,7300 W SUNSET BLVD STE H,TRUE,Bakery,14
20656,LYTE NUTRITION AND FITNESS,6124 WILSHIRE BLVD,FALSE,Restaurant,7
20657,DAN'S DELI,300 S GRAND AVE #LP -370,TRUE,Restaurant,5
20658,NEON COFFEE,3206 W SUNSET BLVD,FALSE,Cafe,14
20659,RINCONCITO,1633 E FLORENCE AVE,FALSE,Restaurant,24
20660,XHEA,3315 CAHUENGA BLVD W,FALSE,Restaurant,41
20661,CHIPOTLE MEXICAN GRILL #3062,2134 W SUNSET BLVD,TRUE,Restaurant,23
20662,FLAVOR OF INDIA,7950 SUNSET BLVD # 105,FALSE,Restaurant,34
20663,CHECKER'S LOUNGE,535 S GRAND AVE,FALSE,Restaurant,97
20664,SABOR NICARAGUENSE RESTAURANT,1927 W WESTERN AVE STE 1,TRUE,Restaurant,20
20665,MI CUSCATLAN,1436 S VERMONT AVE,FALSE,Restaurant,134
20666,LA COLOMBE,3900 W SUNSET BLVD,TRUE,Restaurant,12
20667,QUICK STOP BURGERS #1,7651 S SAN PEDRO ST,FALSE,Fast Food,24
20668,TRAMP STAMP GRANNY'S,1638 N CAHUENGA BLVD,FALSE,Restaurant,36
20669,TANDOORI EATS,10004 NATIONAL BLVD,FALSE,Restaurant,7
20670,FUDU CHINESE GRILL CUISINE,4436 S LONG BEACH AVE,FALSE,Restaurant,34
20671,RANCE'S CHICAGO PIZZA,835 W JEFFERSON BLVD # 1740,FALSE,Pizza,22
20672,WALL STREET PIZZA,11955 W WASHINGTON BLVD STE 1,FALSE,Pizza,3
20673,STARBUCKS #53657,2134 W SUNSET BLVD,TRUE,Cafe,39
20674,JIN JU CO,807 E 12TH ST # 239,FALSE,Restaurant,26
20675,B BEE CREPE,3760 S CENTINELA AVE,FALSE,Restaurant,6
20676,ALL TIME,2040 HILLHURST AVE,FALSE,Restaurant,12
20677,LIEDER'S,129 N LA BREA AVE,FALSE,Restaurant,98
20678,LOWBOY,1536 W SUNSET BLVD,FALSE,Restaurant,228
20679,EGGSLUTS,8500 BEVERLY BLVD # 101,TRUE,Restaurant,23
20680,DAVE'S HOT CHICKEN,970 N WESTERN AVE,FALSE,Restaurant,17
20681,WALT'S,4680 EAGLE ROCK BLVD,FALSE,Restaurant,29
20682,LA MONARCA BAKERY,1096 N WESTERN AVE,TRUE,Bakery,2
20683,MANPUKU,8486 W 3RD ST,FALSE,Restaurant,36
20684,DOSANKO RAMEN,11555 W OLYMPIC BLVD STE B,TRUE,Restaurant,10
20685,TOCAYA ORGANICA,10250 SANTA MONICA BLVD # 2300,FALSE,Restaurant,107
20686,TARGET STORE #T2774,10861 WEYBURN AVE,FALSE,Cafe,3
20687,LOS ANGELES MISSION WOMENS SHELTER,310 E WINSTON ST,FALSE,Restaurant,41
20688,LOS ANGELES MISSION - MENS,303 E 5TH ST,FALSE,Restaurant,181
20689,SPIN FISH POKE HOUSE,372 E 2ND ST,FALSE,Restaurant,10
20690,AU LAC PLANT-BASED FOOD & DRINK,710 W 1ST ST,TRUE,Restaurant,207
20691,MCDONALD'S  #1126,1081 W MARTIN LUTHER KING JR,TRUE,Fast Food,78
20692,THE COFFEE BEAN & TEA LEAF,8631 W 3RD ST # 311E,TRUE,Cafe,3
20693,SWEET E'S BAKE SHOP,4574 W ADAMS BLVD,FALSE,Restaurant,1
20694,BANGKOK STREET FOOD,5269 HOLLYWOOD BLVD,TRUE,Restaurant,2
20695,EL GARABATO,1600 W SLAUSON AVE # L-2,FALSE,Restaurant,8
20696,THE YOGURT SHOPPE,11726 BARRINGTON CT,FALSE,Restaurant,28
20697,TACO BELL #33623,2800 CRENSHAW BLVD,TRUE,Fast Food,36
20698,AHI POKI,3782 S FIGUEROA ST,FALSE,Restaurant,13
20699,DUBAI SAUCE,6510 HOLLYWOOD BLVD,FALSE,Restaurant,16
20700,HOTEL CAFE,1623 1/2 N CAHUENGA BLVD,FALSE,Restaurant,49
20701,PINKBERRY LITTLE TOKYO,332 E 2ND ST STE A,TRUE,Restaurant,28
20702,PAPA JOHN'S PIZZA #2623,2222 S HOOVER ST,TRUE,Pizza,6
20703,ANZU,11270 LA GRANGE AVE,FALSE,Restaurant,26
20704,THE KICKIN' CRAB,3755 SANTA ROSALIA DR # F,FALSE,Restaurant,119
20705,PRIME PIZZA,141 CENTRAL AVE,TRUE,Pizza,2
20706,SUNLIFE ORGANICS,10250 SANTA MONICA BLVD # 1383,TRUE,Restaurant,2
20707,STARBUCKS COFFEE #9230,217 N HILL ST,TRUE,Cafe,44
20708,PIPS ON LA BREA,1356 S LA BREA AVE,FALSE,Restaurant,122
20709,STARBUCKS COFFEE #6557,138 S CENTRAL AVE,TRUE,Cafe,46
20710,FLORENCE DONUTS,1242 E FLORENCE AVE,FALSE,Fast Food,2
20711,AUNTIE ANNE'S PRETZEL,3650 W MARTIN LUTHER KING JR. BLVD # K-1A,TRUE,Restaurant,25
20712,DOMINO'S PIZZA,2803 S FIGUEROA ST,TRUE,Pizza,7
20713,GRILLIANT,10861 LINDBROOK DR,FALSE,Restaurant,40
20714,THE COMEDY UNION,5040 W PICO BLVD,FALSE,Restaurant,23
20715,BREAKAWAY BAKERY,5264 W PICO BLVD,TRUE,Bakery,12
20716,LET'S ROLL SUSHI,330 S HOPE ST # #226,TRUE,Restaurant,13
20717,FOLLOW THE LEADER FOOD SERVICE,8451 S VERMONT AVE,TRUE,Restaurant,12
20718,CAFE CREPE,800 N ALAMEDA SHL # S3,FALSE,Restaurant,14
20719,THE PARLOR,300 WORLD WAY # 342,FALSE,Restaurant,5
20720,THE CHAIRMAN,1200 E 5TH ST,FALSE,Restaurant,38
20721,JERSEY MIKE'S SUBS,11901 W OLYMPIC BLVD,TRUE,Restaurant,7
20722,PIZZA BUONA,922 N ALVARADO ST STE C,TRUE,Pizza,24
20723,LAMP VILLAGE,527 CROCKER ST,FALSE,Restaurant,149
20724,UNITED HOUSE OF PRAYER,1029 E VERNON AVE,FALSE,Restaurant,45
20725,PORTERHOUSE FRIED CHICKEN,2205 VERNON AVE,FALSE,Restaurant,19
20726,GEFFEN PLAYHOUSE,10886 LE CONTE AVE,FALSE,Restaurant,44
20727,BLUESTONE LANE,176 S LA BREA AVE,FALSE,Restaurant,21
20728,NEW HONG KONG EXPRESS,3991 S WESTERN AVE # 2,TRUE,Fast Food,28
